Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,17.391
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,19.164
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,15.711
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,14.099
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,13.957
Armenia,ARM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,13.896
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,9.887
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,11.305
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,11.509
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,9.983
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,8.743
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,8.711
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,8.584
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,7.948
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,7.039
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,6.459
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,6.982
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,6.535
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.891
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.283
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.882
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.669
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.042
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.96
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.694
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.075
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.896
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.138
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.706
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.997
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,6.039
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.651
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.525
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.282
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.205
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.551
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.209
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,3.779
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,3.755
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.138
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,3.334
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,3.461
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.07
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,3.21
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,3.926
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,5.34
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,5.058
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.412
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,4.654
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,4.761
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,3.913
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,5.11
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.132
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.786
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.505
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.045
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.55
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.982
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.581
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.06
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.634
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.981
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.403
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.89
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,6.179
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,6.476
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.969
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.11
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.679
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,5.364
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.508
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.163
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.476
Austria,AUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.676
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,0.831
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,1.663
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.157
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,5.817
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,6.644
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,7.471
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,8.389
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,9.213
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,10.039
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,10.85
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,10.308
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,9.703
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,9.069
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,7.939
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,7.235
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,6.898
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,7.108
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,6.163
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.912
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,4.329
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.385
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.29
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,4.004
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,3.988
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.058
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,4.106
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,4.094
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.056
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.26
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.092
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.119
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.788
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.778
Azerbaijan,AZE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.72
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.027
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,3.993
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,3.927
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,3.949
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,3.921
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,3.92
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,3.976
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,4.035
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,3.988
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,3.991
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.019
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.041
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,3.992
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.046
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.009
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.046
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.09
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,2.156
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,2.131
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,2.116
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,2.089
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,2.069
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,2.049
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,2.024
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,1.813
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,1.65
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,1.48
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,1.31
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,1.136
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,1.086
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,1.201
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,1.025
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,1.033
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,1.007
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.554
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,4.799
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,6.166
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,7.697
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,7.311
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,7.405
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,7.088
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,7.582
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,7.472
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.306
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.63
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,6.244
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,7.441
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,6.647
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,7.597
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,7.396
