Country Name,Country Code,Indicator Name,Year,% Unemployment Female
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,19.191
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,17.233
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,15.236
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,12.668
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,12.542
Armenia,ARM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,12.768
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,9.164
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,9.935
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,10.004
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,9.37
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,8.111
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,8.24
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,8.079
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,7.336
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,6.662
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,6.07
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,6.451
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,6.173
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.984
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,5.544
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,5.225
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,4.926
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,4.793
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,4.583
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,5.41
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.381
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.308
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.328
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.611
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,6.174
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,6.074
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.781
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,5.669
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,5.32
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,5.106
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,6.349
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,5.012
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,3.672
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,3.572
Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,4
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,3.544
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,3.771
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,4.5
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,3.966
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,4.892
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,5.207
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,5.269
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.574
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,4.757
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.591
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,4.127
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,4.53
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,4.338
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,6.191
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,5.895
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,5.648
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.335
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,4.452
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,5.126
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,4.679
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.64
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,4.827
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.326
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,5.429
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.372
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.594
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,5.096
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,4.73
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,4.423
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,5.015
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.403
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,4.797
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,5.025
Austria,AUT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,5.171
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,0.971
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,1.942
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,4.854
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,6.793
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,7.759
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,8.725
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,9.8
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,10.767
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,11.734
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,12.683
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,11.494
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,10.362
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,9.269
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,8.039
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,7.285
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,6.347
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.514
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,5.551
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,6.542
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,6.814
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.385
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,6.048
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.897
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,5.794
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.824
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.865
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,5.892
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,5.738
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,5.739
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,8.388
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.958
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,6.51
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,6.496
Azerbaijan,AZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,6.473
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,2.349
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,2.332
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,2.299
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,2.31
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,2.295
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,2.295
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,2.324
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,2.353
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,2.329
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,2.331
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,2.345
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,2.356
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,2.331
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,2.357
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,2.339
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,2.357
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,1.743
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,1.14
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,1.141
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,1.146
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.147
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,1.15
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,1.153
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,1.153
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,1.096
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,1.064
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,1.027
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,0.992
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,0.955
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,0.976
